id;age;competition;datetime;days_since_last_run;dt_actual_off;encuentro;equipo_local;equipo_visitante;es_fila;event;event_id;full_description;id_competition;id_local;id_partido;id_visitante;in_play;jockey_name;lastpricetraded;latest_taken;nombre;number_of_active_runners;number_of_winners;odds_back;odds_back_1;odds_back_2;odds_back_3;odds_lay;odds_lay_1;odds_lay_2;odds_lay_3;official_rating;partido;player;scheduled_off;selection;selection_id;sex_type;simbolo;size_back_1;size_back_2;size_back_3;size_lay_1;size_lay_2;size_lay_3;sortPriority;sports_id;sports_id_event;status;status_selection;trainer_name;type;ultima;unico;unico_evento;volume_matched;volume_matched_selection;weight_units;weight_unitsform;weight_value;win_flag;yyyymmdd;event_id_selection
3957651;;Turkish Super League;1659981106.132793;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.84;1659981098.948;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.92;2.92;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;70.47;45.14;66.9;51.87;39.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5872.2;1109.15;;;;0.0;20220808.0;1.201648604
3957652;;Turkish Super League;1659981106.157793;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981098.948;fila;2.0;1.0;1.53;1.53;1.52;1.51;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;14.14;130.02;203.39;46.71;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5872.2;4763.04;;;;0.0;20220808.0;1.201648604
3957978;;Turkish Super League;1659981122.499915;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.9;1659981117.813;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.92;2.92;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;66.72;45.14;66.9;41.87;39.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5901.15;1119.15;;;;0.0;20220808.0;1.201648604
3957979;;Turkish Super League;1659981122.499915;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981117.813;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;81.66;203.39;222.83;48.95;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5901.15;4782.0;;;;0.0;20220808.0;1.201648604
3960036;;Turkish Super League;1659981236.551451;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.86;1659981233.592;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.92;2.92;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;66.72;42.62;70.1;41.87;49.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5913.21;1131.21;;;;0.0;20220808.0;1.201648604
3960037;;Turkish Super League;1659981236.553929;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981233.592;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;90.99;199.81;154.0;48.95;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5913.21;4782.0;;;;0.0;20220808.0;1.201648604
3960220;;Turkish Super League;1659981247.529585;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.86;1659981246.672;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.94;2.94;2.96;2.98;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;21.72;42.62;70.1;49.0;37.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5958.15;1131.21;;;;0.0;20220808.0;1.201648604
3960221;;Turkish Super League;1659981247.529585;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981246.672;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;9.33;154.49;154.0;48.95;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5958.15;4826.94;;;;0.0;20220808.0;1.201648604
3960495;;Turkish Super League;1659981263.747365;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.86;1659981258.491;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.94;2.94;2.96;2.98;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;21.72;42.62;70.1;39.0;37.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5962.72;1135.78;;;;0.0;20220808.0;1.201648604
3960496;;Turkish Super League;1659981263.747365;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981258.491;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;156.33;154.49;216.3;48.95;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5962.72;4826.94;;;;0.0;20220808.0;1.201648604
3960710;;Turkish Super League;1659981274.602739;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.86;1659981274.304;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.92;2.92;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;21.72;42.62;66.9;40.0;39.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;5976.07;1145.78;;;;0.0;20220808.0;1.201648604
3960711;;Turkish Super League;1659981274.602739;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.54;1659981274.304;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;156.33;154.49;216.3;45.6;548.14;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;5976.07;4830.29;;;;0.0;20220808.0;1.201648604
3965211;;Turkish Super League;1659981534.393606;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.88;1659981532.519;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.88;2.88;2.92;2.94;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;43.29;45.04;66.9;13.77;40.0;39.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6006.7;1156.41;;;;0.0;20220808.0;1.201648604
3965212;;Turkish Super League;1659981534.393606;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981532.519;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;205.19;154.49;216.3;45.6;513.44;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6006.7;4850.29;;;;0.0;20220808.0;1.201648604
3965418;;Turkish Super League;1659981545.221506;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.88;1659981539.729;fila;2.0;1.0;2.84;2.84;2.82;2.8;2.88;2.88;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;98.29;45.04;66.9;5.07;39.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6024.1;1173.81;;;;0.0;20220808.0;1.201648604
3965419;;Turkish Super League;1659981545.221506;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981539.729;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;14.34;154.49;216.3;45.6;513.44;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6024.1;4850.29;;;;0.0;20220808.0;1.201648604
3966284;;Turkish Super League;1659981593.340668;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.88;1659981588.398;fila;2.0;1.0;2.86;2.86;2.84;2.82;2.9;2.9;2.94;2.96;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;32.21;98.29;45.04;20.71;15.23;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6045.61;1192.09;;;;0.0;20220808.0;1.201648604
3966285;;Turkish Super League;1659981593.340668;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659981588.398;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;19.35;154.49;154.0;187.6;513.44;178.74;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6045.61;4853.52;;;;0.0;20220808.0;1.201648604
3966385;;Turkish Super League;1659981598.698366;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.92;1659981596.211;fila;2.0;1.0;2.86;2.86;2.84;2.82;2.94;2.94;2.96;2.98;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;32.21;98.29;45.04;15.23;37.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6274.43;1247.2;;;;0.0;20220808.0;1.201648604
3966386;;Turkish Super League;1659981598.700868;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981596.211;fila;2.0;1.0;1.51;1.51;1.5;1.49;1.52;1.52;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;154.49;154.0;191.72;62.46;187.6;513.44;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6274.43;5027.23;;;;0.0;20220808.0;1.201648604
3966580;;Turkish Super League;1659981604.171189;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.92;1659981603.14;fila;2.0;1.0;2.86;2.86;2.84;2.82;2.94;2.94;2.96;2.98;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;35.48;88.29;42.62;15.23;47.0;37.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6397.91;1247.25;;;;0.0;20220808.0;1.201648604
3966581;;Turkish Super League;1659981604.171189;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981603.14;fila;2.0;1.0;1.51;1.51;1.5;1.49;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;154.49;154.0;191.7;55.74;187.6;513.44;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6397.91;5150.66;;;;0.0;20220808.0;1.201648604
3966998;;Turkish Super League;1659981615.241432;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.96;1659981614.558;fila;2.0;1.0;2.88;2.88;2.86;2.84;2.94;2.94;2.98;3.0;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;96.79;79.48;66.72;22.32;37.0;115.06;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6490.74;1272.54;;;;0.0;20220808.0;1.201648604
3966999;;Turkish Super League;1659981615.241432;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.51;1659981614.558;fila;2.0;1.0;1.5;1.5;1.49;1.47;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;154.0;191.7;70.36;55.74;187.6;513.44;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6490.74;5218.2;;;;0.0;20220808.0;1.201648604
3967120;;Turkish Super League;1659981620.646634;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.94;1659981614.756;fila;2.0;1.0;2.9;2.9;2.88;2.86;2.98;2.98;3.0;3.05;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;31.89;109.69;76.21;37.0;115.06;115.1;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6513.52;1295.32;;;;0.0;20220808.0;1.201648604
3967121;;Turkish Super League;1659981620.646634;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.51;1659981614.756;fila;2.0;1.0;1.5;1.5;1.49;1.47;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;162.4;191.7;70.36;55.74;187.6;472.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6513.52;5218.2;;;;0.0;20220808.0;1.201648604
3967991;;Turkish Super League;1659981663.288114;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.94;1659981658.92;fila;2.0;1.0;2.9;2.9;2.88;2.86;2.96;2.96;2.98;3.0;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;31.89;109.69;76.21;16.01;37.0;115.06;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6521.67;1303.46;;;;0.0;20220808.0;1.201648604
3967992;;Turkish Super League;1659981663.290615;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.51;1659981658.92;fila;2.0;1.0;1.5;1.5;1.49;1.47;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;162.4;191.7;70.36;233.42;187.6;472.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6521.67;5218.2;;;;0.0;20220808.0;1.201648604
3972924;;Turkish Super League;1659981906.679142;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.94;1659981902.659;fila;2.0;1.0;2.9;2.9;2.88;2.86;2.96;2.96;2.98;3.0;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;77.76;106.79;76.21;16.01;10.0;115.06;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6523.79;1303.46;;;;0.0;20220808.0;1.201648604
3972925;;Turkish Super League;1659981906.681641;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981902.659;fila;2.0;1.0;1.5;1.5;1.49;1.48;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;154.2;200.76;157.0;193.64;187.6;472.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6523.79;5220.32;;;;0.0;20220808.0;1.201648604
3974219;;Turkish Super League;1659981965.683705;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.94;1659981961.95;fila;2.0;1.0;2.9;2.9;2.88;2.86;2.96;2.96;3.0;3.05;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;76.87;106.79;76.21;16.01;115.06;115.1;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6544.72;1323.65;;;;0.0;20220808.0;1.201648604
3974220;;Turkish Super League;1659981965.683705;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659981961.95;fila;2.0;1.0;1.5;1.5;1.49;1.48;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;154.18;200.76;157.0;194.36;187.6;472.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6544.72;5221.06;;;;0.0;20220808.0;1.201648604
3975634;;Turkish Super League;1659982030.480966;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.9;1659982026.807;fila;2.0;1.0;2.88;2.88;2.86;2.84;2.94;2.94;2.96;2.98;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;64.23;47.48;45.0;18.75;16.01;10.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6698.02;1476.95;;;;0.0;20220808.0;1.201648604
3975635;;Turkish Super League;1659982030.480966;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.52;1659982026.807;fila;2.0;1.0;1.52;1.52;1.5;1.49;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;1.08;154.0;200.76;138.62;147.33;472.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6698.02;5221.06;;;;0.0;20220808.0;1.201648604
3977914;;Turkish Super League;1659982126.444932;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.9;1659982122.836;fila;2.0;1.0;2.88;2.88;2.86;2.84;2.96;2.96;2.98;3.0;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;40.0;83.25;45.0;16.01;10.0;115.06;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6700.02;1476.95;;;;0.0;20220808.0;1.201648604
3977915;;Turkish Super League;1659982126.444932;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659982122.836;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.54;1.54;1.55;1.56;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;2.34;5.26;154.0;402.95;217.25;178.72;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6700.02;5223.06;;;;0.0;20220808.0;1.201648604
3978314;;Turkish Super League;1659982142.85241;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;2.94;1659982137.063;fila;2.0;1.0;2.88;2.88;2.86;2.84;2.94;2.94;2.98;3.0;;fenerbahce v umraniyespor_20220808;under 2.5 goals;1659984300.0;under 2.5 goals;47972;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;40.0;73.25;45.0;20.88;22.74;115.06;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201696576202208e+17;1_over/under 2.5 goals_20220808184500;6700.32;1477.25;;;;0.0;20220808.0;1.201648604
3978315;;Turkish Super League;1659982142.854895;;1659984300.0;fenerbahce v umraniyespor;fenerbahce;umraniyespor;1.0;over/under 2.5 goals;1.201648604;fenerbahce v umraniyespor_20220808;194215;;;;0.0;;1.53;1659982137.063;fila;2.0;1.0;1.52;1.52;1.51;1.5;1.53;1.53;1.54;1.55;;fenerbahce v umraniyespor_20220808;over 2.5 goals;1659984300.0;over 2.5 goals;47973;;1_over under 25 goals_fenerbahce v umraniyespor_20220808184500;2.34;5.26;154.0;140.06;402.89;217.25;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201696577202208e+17;1_over/under 2.5 goals_20220808184500;6700.32;5223.06;;;;0.0;20220808.0;1.201648604
